total_time,air_time,paper_time,mean_speed_on_paper,mean_speed_in_air,mean_acc_on_paper,mean_acc_in_air,mean_jerk_on_paper,mean_jerk_in_air,pressure_mean,pressure_var,gmrt_on_paper,gmrt_in_air,mean_gmrt,num_of_pendown,max_x_extension,max_y_extension,disp_index,file
7.037212848663334,0.07958316802978516,6.9576296806335485,574.0311922433696,0.0,0.08995489818804961,0.0,-0.250427296638231,0.0,0,0,0.6854569556664623,0.0,0.3427284778332311,1,298,292,122.55774647887324,raw_user101_task1.csv
99.81438064575198,4.526145696640011,95.28823494911197,140.7366787094608,0.0,0.032971125207735076,0.0,-0.22428811682205252,0.0,0,0,0.8465016175229982,0.0,0.4232508087614991,19,131,149,27.804843304843306,raw_user101_task2.csv
56.026469230651855,1.896270751953125,54.13019847869873,174.71943802263726,0.0,0.021289152693223793,0.0,-0.28388964378198495,0.0,0,0,0.816558928133258,0.0,0.408279464066629,12,447,164,40.47929320817228,raw_user101_task3.csv
6.573260545730591,0.4144628047943115,6.158797740936279,532.725497404769,0.0,0.13043016523375783,0.0,-4.577207955444557,0.0,0,0,0.9192938615958123,0.0,0.45964693079790614,3,220,117,110.0,raw_user101_task4.csv
17.834012508392334,0.09559893608092906,17.738413572311405,195.7309946395375,0.0,0.029377617195311956,0.0,-0.971179701637404,0.0,0,0,0.8283569847798045,0.0,0.41417849238990223,1,285,74,29.78813559322034,raw_user101_task5.csv
16.157654523849487,0.007879257202148438,16.14977526664734,176.42114632752248,0.0,0.3376728969767325,0.0,-0.37536590565928935,0.0,0,0,0.5175572993580567,0.0,0.25877864967902836,0,215,210,25.09727626459144,raw_user113_task1.csv
44.87595558166504,2.3907480239868057,42.48520755767824,233.69279162124073,0.0,-0.005751955160615759,0.0,-0.929267226366218,0.0,0,0,0.7453974272999475,0.0,0.37269871364997376,17,259,259,76.40205011389521,raw_user113_task2.csv
41.53928303718567,1.1170585155486812,40.422224521636984,129.527433372084,0.0,0.0196314412282856,0.0,-0.1630584542066299,0.0,0,0,0.7632077517879778,0.0,0.3816038758939889,14,418,141,40.64689655172414,raw_user113_task3.csv
6.305205821990967,0.16800594329833984,6.137199878692627,690.0807349012006,0.0,-0.016321697860313268,0.0,-7.294312216358495,0.0,0,0,0.8864820056665902,0.0,0.4432410028332951,3,245,110,133.41584158415841,raw_user113_task4.csv
11.376128673553467,0.058718204498291016,11.317410469055176,210.31371474357027,0.0,0.10364524362299322,0.0,-3.5577779745565516,0.0,0,0,1.750148115221409,0.0,0.8750740576107044,1,351,75,32.06455542021924,raw_user113_task5.csv
56.53210115432739,0.23923230171203613,56.292868852615356,137.61813282164198,0.0,0.22598300812496477,0.0,0.020187641228935967,0.0,0,0,0.6305243498180486,0.0,0.3152621749090243,1,355,322,29.994752033586984,raw_user128_task1.csv
